id,cofips,P90_100,P95_100,P99_100,P995_100,P999_100,P9999_100,P90_P95,P95_P99,P99_P995,P995_P999,P999_P9999,P90,P95,P99,P995,P999,P9999,SP90_100,SP95_100,SP99_100,SP995_100,SP999_100,SP9999_100,SP90_SP95,SP95_SP99,SP99_SP995,SP995_SP999,SP999_SP9999,P0_P90,P0_P99,PCPI,nstar,taxpayers,TPTTY,cntyname,year,CPIURS_2015
2801900,28,11247.00,18147,55307,78056,146188,352815,4346,8857,32559,61023,123230,3501,5653,17958,47559,85721,231572,25,20,12,9,3,1,5,8,4,5,2,3839,4067,4579,791360,11627,3623983,Mississippi,1931,14
2802000,28,11813.00,17885,47151,64996,116273,280671,5741,10568,29306,52176,98006,4770,7218,19724,39013,70772,180844,32,25,13,9,3,1,8,12,4,6,2,2730,3199,3639,799551,12373,2909239,Mississippi,1932,16
2802100,28,12756.00,19711,54438,76359,151282,416064,5800,11030,32518,57628,121862,4772,7373,21142,42422,83709,237604,31,24,13,9,4,1,7,11,4,6,3,3120,3575,4084,807418,11952,3297196,Mississippi,1933,17
2802200,28,14540.00,23275,68579,96990,202363,478218,5805,11949,40168,70647,171713,4706,7595,29352,52505,116553,324862,28,22,13,9,4,1,6,9,4,5,3,4205,4599,5239,815729,13241,4273546,Mississippi,1934,16
2802300,28,15301.00,24702,73587,104382,235047,723832,5899,12481,42793,71716,180737,4766,7777,30308,53526,117250,376906,28,23,14,10,4,1,5,9,4,5,3,4291,4703,5392,824650,14257,4446521,Mississippi,1935,16
2802400,28,19300.00,32297,100969,148046,344468,892548,6303,15129,53892,98941,283570,5002,8479,45299,68419,175528,591466,29,24,15,11,5,1,5,9,4,6,4,5352,5795,6747,833182,16719,5621494,Mississippi,1936,16
2802500,28,18684.00,30846,92713,133432,304801,788853,6521,15380,51994,90590,251018,5204,8663,44183,63211,161105,545627,29,24,14,10,5,1,5,10,4,6,4,5089,5577,6448,841597,18543,5426959,Mississippi,1937,15
2802600,28,19604.00,31873,89554,124229,270669,695029,7334,17453,54880,87618,223518,5901,9670,48150,63372,148143,501546,33,27,15,11,5,1,6,12,5,6,3,4377,5055,5900,851598,20584,5024123,Mississippi,1938,15
2802700,28,23079.00,37639,101627,142136,303756,754724,8519,21642,61117,101731,253648,6841,11261,53722,72790,168925,500622,37,31,16,12,5,1,7,14,5,7,4,4285,5200,6164,862061,24734,5313785,Mississippi,1939,16
2802800,28,30138.00,47666,108862,153324,334179,828149,12610,32367,64401,108110,279293,10274,16414,56616,76660,186431,583848,48,38,17,12,5,1,10,20,5,7,4,3696,5304,6340,873876,48649,5540340,Mississippi,1940,16
2802900,28,36400.00,60508,152593,227063,507282,1335389,12292,37486,78123,157008,415270,8670,24322,64665,102335,281147,847663,40,33,17,12,6,1,7,16,4,7,4,6148,7725,9173,863694,92569,7923095,Mississippi,1941,15
2803000,28,41343.00,64852,165439,248655,565206,1539582,17833,39705,82222,169517,456942,7176,27137,67491,108874,301853,992015,34,26,14,10,5,1,7,13,3,6,3,9005,10692,12239,854515,166796,10458554,Mississippi,1942,13
2803100,28,49322.00,69377,169976,251270,537714,1355415,29268,44227,88682,179659,446858,24347,32085,70855,116873,307626,897170,34,24,12,9,4,1,10,12,3,5,3,10854,13132,14700,847796,223517,12463013,Mississippi,1943,13
2803200,28,44090.00,66097,168408,243965,515096,1275459,22083,40519,92851,176182,430611,18411,27880,70503,117986,285090,797809,29,22,11,8,3,1,7,11,3,5,3,11827,13504,15053,839462,261609,12636295,Mississippi,1944,12
2803300,28,52703.00,73587,168753,244342,513211,1328960,31819,49795,93164,177124,422572,25970,39102,76249,124102,302755,850579,37,26,12,8,4,1,11,14,3,5,3,10131,12829,14388,830170,298510,11944572,Mississippi,1945,12
2803400,28,52983.00,75117,180867,258127,542129,1364284,30849,48679,103606,187126,450779,24967,37931,88664,126707,312328,922866,41,29,14,10,4,1,12,15,4,6,3,8589,11333,13028,820308,288542,10686948,Mississippi,1946,11
2803500,28,48903.00,68100,165718,238186,491942,1207464,29705,43696,93251,174747,412440,25458,32107,79451,114454,298301,797817,38,26,13,9,4,1,11,14,4,5,3,8929,11383,12927,817553,293580,10568122,Mississippi,1947,10
2803600,28,51683.00,73243,173910,253920,541127,1368806,30124,48076,93899,182118,449163,26100,36441,79063,126811,308819,916181,36,25,12,9,4,1,10,13,3,5,3,10240,12773,14384,813051,281508,11695052,Mississippi,1948,9
2803700,28,51146.00,70819,159274,227869,457564,1119596,31473,48706,90678,170445,384004,26622,38292,77667,125335,275408,769143,40,28,12,9,4,1,12,15,4,5,3,8531,11313,12793,808442,282472,10342262,Mississippi,1949,9
2803800,28,55811.00,78904,185197,268947,578417,1453498,32718,52330,101448,191580,481186,28172,38580,86641,129964,330302,941609,38,27,13,9,4,1,11,14,3,5,3,10115,12962,14684,806231,291822,11838943,Mississippi,1950,9
2803900,28,53930.00,73357,162487,229990,466175,1049528,34503,51074,94985,170944,401358,29582,39601,78894,118910,274978,699365,34,23,10,7,3,1,11,13,3,4,2,11464,14228,15711,799563,320712,12561902,Mississippi,1951,8
2804000,28,57103.00,77564,165556,237265,504632,1372294,36641,55566,93846,170424,408225,31629,43791,77904,121665,283639,824413,36,24,10,7,3,1,12,14,3,4,2,11342,14407,15918,792908,331583,12621742,Mississippi,1952,8
2804100,28,56993.00,76434,158440,221019,426515,1022703,37553,55932,95860,169645,360272,32529,44768,79733,124795,270809,721861,35,24,10,7,3,1,12,14,3,4,2,11622,14722,16159,785706,345964,12696361,Mississippi,1953,8
2804200,28,59993.00,80416,165577,233987,474054,1243793,39570,59126,97167,173970,388527,34395,47665,87027,124483,288041,751223,38,25,10,7,3,1,13,15,3,4,2,10876,14274,15787,779200,336270,12301519,Mississippi,1954,8
2804300,28,64564.00,87716,187581,261280,537729,1237833,41412,62750,113882,192168,459939,36034,49422,100214,139067,319633,830031,35,24,10,7,3,1,11,14,3,4,2,13168,16598,18308,772644,377712,14145257,Mississippi,1955,8
2804400,28,69020.00,92441,199791,276009,528041,1404483,45600,65603,123573,213000,430659,39476,48947,107349,159596,308566,789370,37,25,11,7,3,1,12,14,3,5,2,12897,16678,18510,766041,409517,14179124,Mississippi,1956,8
2804500,28,67442.00,89514,184281,258495,534895,1477148,45370,65823,110068,189395,430200,39774,52971,96843,145599,302358,955033,38,25,10,7,3,1,13,15,3,4,2,12371,16198,17878,759572,412648,13579948,Mississippi,1957,8
2804600,28,68849.00,90860,184029,251689,479865,1134709,46838,67568,116368,194645,407104,42042,55385,103756,150141,310029,708406,37,24,10,7,3,1,12,14,3,4,2,13282,17170,18839,751957,414701,14165774,Mississippi,1958,8
2804700,28,76748.00,103221,214918,299288,593419,1792580,50274,75296,130548,225755,460179,43313,60802,111758,166683,331915,797610,36,24,10,7,3,1,12,14,3,4,2,15289,19480,21435,744250,425116,15952758,Mississippi,1959,7
2804800,28,76920.00,101191,203120,278922,566799,1364029,52649,75708,127317,206953,478217,46581,62051,110412,161793,362098,1038649,36,24,10,7,3,1,12,14,3,4,2,15058,19407,21245,735812,431798,15631995,Mississippi,1960,7
2804900,28,79481.00,107004,220851,306374,591962,1474621,51957,78542,135329,234978,493888,45254,61850,117766,174527,368141,948954,35,23,10,7,3,1,11,14,3,4,2,16476,20776,22777,745225,438008,16973776,Mississippi,1961,7
2805000,28,83657.00,112057,231685,317650,610595,1456713,55257,82150,145720,244414,516582,48721,65610,122384,188874,390209,991653,36,24,10,7,3,1,12,14,3,4,2,16218,20854,22962,753822,447586,17309284,Mississippi,1962,7
2805100,28,86619.00,115972,244111,333399,643980,1554515,57267,83937,154824,255753,542809,51384,66938,134732,194108,412749,1041630,35,23,10,7,3,1,11,13,3,4,2,18058,22700,24914,761740,458482,18978270,Mississippi,1963,7
2805200,28,93727.00,125471,267124,366741,683466,1682290,61984,90057,167507,287560,572486,56721,71215,146209,198600,434006,1156542,37,25,10,7,3,1,12,14,3,5,2,17856,23002,25443,769326,478253,19573762,Mississippi,1964,7
2805300,28,101321.00,137518,306422,431324,958032,4153584,65123,95292,181521,299647,602971,55473,76570,154632,227861,492408,1516275,37,25,11,8,4,2,12,14,3,4,2,18786,24218,27040,775880,512377,20979532,Mississippi,1965,7
2805400,28,105922.00,144035,319262,434615,933706,3416913,67809,100229,203909,309842,657794,60105,81004,155394,237271,503726,1394229,37,25,11,8,3,1,12,14,4,4,2,19823,25495,28433,781715,537868,22226506,Mississippi,1966,7
2805500,28,108479.00,144513,312032,436184,852616,2288318,72445,102633,187880,332076,693094,62255,77936,161775,268724,532701,1666611,36,24,10,7,3,1,12,14,3,4,2,21156,27038,29888,787041,557871,23523408,Mississippi,1967,7
2805600,28,114023.00,153253,330391,461688,977264,3467764,74792,108969,199095,332793,700542,65844,83478,171637,243326,493296,1534033,36,24,11,7,3,1,12,14,3,4,2,22148,28315,31336,791658,578126,24807022,Mississippi,1968,6
2805700,28,112350.00,150130,319022,444169,888998,2905353,74570,107907,193875,332962,664958,66723,84759,170733,234160,494560,1294424,35,24,10,7,3,1,12,14,3,4,2,22800,28853,31755,796102,595572,25280004,Mississippi,1969,6
2805800,28,110263.00,144915,293547,400356,758927,2213151,75612,107757,186738,310713,597347,68987,87033,158167,237752,441839,1335510,35,23,9,6,2,1,12,14,3,4,2,23009,29090,31735,802045,590383,25452768,Mississippi,1970,6
2805900,28,114122.00,152449,316231,427921,815832,2067674,75794,111503,204541,330944,676738,68168,89924,176750,259104,517236,1350962,35,23,10,7,2,1,12,14,3,4,2,23678,29859,32722,822717,559836,26921332,Mississippi,1971,5
2806000,28,124455.00,165967,341514,469269,933948,2315339,82944,122081,213759,353099,780460,74582,96231,187444,276208,566006,1588241,35,23,10,7,3,1,12,14,3,4,2,25733,32516,35606,842348,651364,29992260,Mississippi,1972,5
2806100,28,127558.00,170223,360245,485125,940706,2362109,84893,122718,235366,371229,782773,75389,97147,208171,282379,587355,1582813,34,23,10,7,3,1,11,13,3,4,2,27030,33818,37083,861502,678058,31946858,Mississippi,1973,5
2806200,28,122689.00,162494,313233,417658,817142,2217573,82883,124810,208808,317786,661539,73443,97753,185026,248898,483670,1046372,35,23,9,6,2,1,12,14,3,4,2,25575,32478,35286,880797,710473,31079812,Mississippi,1974,4
2806300,28,115849.00,152612,310544,416574,775998,1926652,79087,113129,204513,326718,648147,70228,93030,180361,243303,487847,1280422,35,23,9,6,2,1,12,14,3,4,2,23741,30148,32952,901243,721187,29697762,Mississippi,1975,4
2806400,28,122988.00,161086,318372,431381,814174,2086120,84890,121765,205362,335683,672847,75557,95658,180315,245777,510567,1292605,35,23,9,6,2,1,12,14,3,4,2,25445,32339,35200,921902,747706,32450594,Mississippi,1976,4
2806500,28,123157.00,161669,325526,447471,858650,2303308,84645,120705,203581,344676,698133,75962,98305,181929,269705,519704,1390013,34,23,9,6,2,1,12,13,3,4,2,26135,32911,35837,943635,787928,33817108,Mississippi,1977,4
2806600,28,124686.00,163728,324646,442398,823916,1757228,85644,123498,206894,347019,720214,76673,99803,183071,276967,539369,1113906,35,23,9,6,2,0,12,14,3,4,2,26154,33092,36008,966475,830062,34800344,Mississippi,1978,3
2806700,28,130809.00,172581,363083,493210,1003995,2997665,89037,124956,232956,365513,782476,79054,104468,186639,281146,563688,1883579,36,24,10,7,3,1,12,14,3,4,2,25618,32835,36137,1007247,838608,36399224,Mississippi,1979,3
2806800,28,129023.00,170844,348321,474511,978437,2765365,87201,126475,222131,348529,779890,77602,103212,185115,267568,558898,1715773,38,25,10,7,3,1,13,15,3,4,2,23884,31227,34398,1013529,860654,34863700,Mississippi,1980,3
2806900,28,126058.00,162367,342511,478773,1026364,3170058,89750,117331,206249,341876,788176,77881,90341,180376,256283,559355,1776900,36,23,10,7,3,1,13,14,3,4,2,24452,31502,34613,1016709,870306,35190908,Mississippi,1981,3
2807000,28,117096.00,168199,352485,518663,1293747,4783452,65993,122127,186306,324893,906002,56537,81436,159022,235094,596253,2431745,36,26,11,8,4,1,10,15,3,4,3,22988,29165,32398,1068776,840317,34626616,Mississippi,1982,2
2807100,28,123236.00,168710,355053,492717,1073268,3156154,77763,122124,217389,347580,841836,68267,93799,190845,266968,599828,1851514,37,25,11,7,3,1,12,15,3,4,2,23582,30300,33547,1068776,870451,34386980,Mississippi,1983,2
2807200,28,125238.00,164282,337189,458852,926034,1913030,86193,121055,215526,342056,816368,74285,93069,189298,262983,582436,1834476,40,26,11,7,3,1,14,15,3,4,2,21125,28449,31537,1138238,892402,35896088,Mississippi,1984,2
2807300,28,127587.00,167265,333399,445722,862142,1650943,87910,125731,221076,341617,774498,75369,98331,195761,267174,565177,1696582,39,26,10,7,3,1,13,15,3,4,2,22079,29592,32630,1131791,912133,36930336,Mississippi,1985,2
2807400,28,141151.00,191534,422425,595992,1339040,3869425,90768,133811,248859,410230,1057886,77297,103294,218996,316678,758801,2298625,40,27,12,9,4,1,13,15,4,5,3,23253,31130,35043,1119827,917726,39242076,Mississippi,1986,2
2807500,28,127297.00,168645,324049,429305,824901,2099872,85949,129795,218793,330406,683237,75641,100211,192553,255097,490163,1247763,39,26,10,7,3,1,13,16,3,4,2,22304,29861,32803,1154792,942307,37880720,Mississippi,1987,2
2807600,28,135299.00,182989,368893,498919,1005784,2742264,87609,136513,238866,372203,812842,76362,103278,208201,281588,567660,1547721,39,26,11,7,3,1,13,16,3,4,2,23517,31319,34695,1153144,970163,40008200,Mississippi,1988,2
2807700,28,134495.00,179535,351092,468667,916508,2392499,89454,136646,233516,356707,752509,78449,104720,204786,273366,534585,1395507,39,26,10,7,3,1,13,16,3,4,2,23374,31288,34486,1173145,995697,40457240,Mississippi,1989,2
2807800,28,134700.00,180025,397026,581104,1369424,4668271,89375,125775,212947,384024,1002886,78335,104694,183934,271598,640044,2181866,39,26,12,8,4,1,13,15,3,4,3,23065,30564,34229,1165908,1015361,39907548,Mississippi,1990,2
2807900,28,132810.00,174043,379730,546251,1237253,3985132,91578,122621,213208,373501,931933,78427,92336,184764,268764,608748,1960747,39,26,11,8,4,1,13,14,3,4,2,22939,30433,33926,1167726,1035518,39616552,Mississippi,1991,2
2808000,28,139631.00,187223,428863,633780,1568657,5736245,92038,126813,223946,400060,1105592,79186,94712,196177,276898,685347,2506167,40,27,12,9,5,2,13,15,3,5,3,22808,30506,34490,1184998,1039942,40870444,Mississippi,1992,2
2808100,28,140187.00,189067,426885,624532,1488686,5158500,91307,129613,229237,408493,1080929,79242,97641,200750,287459,685212,2374352,41,27,12,9,4,1,13,15,3,5,3,22769,30548,34511,1214565,1056684,41915760,Mississippi,1993,2
2808200,28,146728.00,199984,461645,682277,1689980,6186646,93471,134569,241013,430351,1190351,81758,102526,201474,297764,737552,2700015,41,28,13,9,5,2,13,15,3,5,3,23925,31908,36205,1227618,1080617,44445808,Mississippi,1994,2
2808300,28,152333.00,209799,493487,733073,1837468,6841696,94866,138878,253902,456974,1281443,83087,106773,211734,314529,788377,2935471,41,28,13,10,5,2,13,15,3,5,3,24118,32328,36940,1245669,1106304,46014656,Mississippi,1995,2
2808400,28,157918.00,219447,524560,783902,1992321,7566993,96390,143169,265219,481797,1372913,84468,110552,220544,329581,837644,3181437,41,28,14,10,5,2,12,15,3,5,3,25358,33705,38614,1249452,1121796,48246380,Mississippi,1996,2
2808500,28,166153.00,232908,568001,850925,2155122,8168504,99398,149135,285078,524876,1486968,86696,116113,237218,355011,918259,3447051,41,29,14,11,5,2,12,15,4,5,3,26517,35152,40480,1269242,1138928,51379300,Mississippi,1997,1
2808600,28,171715.00,243604,604675,916492,2397077,9463700,99826,153337,292858,546346,1611896,85081,120700,246174,365966,967510,3819748,41,29,14,11,6,2,12,15,4,5,3,27333,36086,41772,1312758,1153947,54836032,Mississippi,1998,1
2808700,28,177946.00,252575,632929,960647,2515272,9970681,103316,157487,305211,571991,1686893,88034,124955,251930,382374,1010787,4006818,41,29,15,11,6,2,12,14,4,5,3,28609,37589,43543,1306893,1171297,56905856,Mississippi,1999,1
2808800,28,178734.00,252283,627282,951686,2472226,9960205,105185,158533,302879,571550,1640229,89993,116207,252829,389823,976084,3932487,40,28,14,11,6,2,12,14,3,5,3,29519,38553,44441,1293260,1173490,57473368,Mississippi,2000,1
2808900,28,170035.00,236726,573815,864519,2260168,9252728,103343,152453,283111,515607,1483217,88893,113547,234512,353319,876654,3588864,41,28,14,10,5,2,12,15,3,5,3,27633,36500,41873,1317333,1165215,55161052,Mississippi,2001,1
2809000,28,165507.00,228284,535447,792299,1967967,7233007,102729,151494,278595,498382,1382962,88963,113826,232758,344411,855473,3144180,42,29,13,10,5,2,13,15,3,5,3,25911,34865,39871,1326546,1163632,52890344,Mississippi,2002,1
2809100,28,166409.00,229849,538178,795896,1974339,7242977,102969,152767,280461,501285,1388935,89457,115618,234379,346616,859834,3154350,42,29,14,10,5,2,13,16,4,5,3,25291,34365,39403,1357800,1169646,53501288,Mississippi,2003,1
2809200,28,165719.00,228693,531618,782689,1921536,6945393,102744,152962,280548,497978,1363329,89553,116835,234950,345911,849226,3069527,40,28,13,10,5,2,12,15,3,5,3,27262,36153,41108,1379569,1165951,56711052,Mississippi,2004,1
2809300,28,181410.00,258479,655050,1000148,2671842,10898004,104342,159336,309952,582225,1757824,90745,121459,255118,389521,1040586,4244378,42,30,15,12,6,3,12,15,4,5,4,27375,36594,42779,1398144,1169598,59810904,Mississippi,2005,1
2809400,28,197326.00,286226,754773,1165217,3193746,13514023,108425,169090,344329,658084,2047049,94204,129692,281920,435227,1192915,5047701,45,33,17,13,7,3,12,15,4,6,4,26683,36565,43748,1397729,1234286,61147244,Mississippi,2006,1
2809500,28,194269.00,277455,702342,1063442,2786404,11054511,111083,171234,341242,632701,1867725,96075,133346,281994,426977,1118754,4438437,42,30,15,11,6,2,12,15,4,5,4,30330,40101,46724,1394186,1440588,65141600,Mississippi,2007,1
2809600,28,186058.00,263580,659108,995371,2592242,10195164,108537,164698,322846,596153,1747473,93448,129982,267124,403405,1050587,4131910,43,31,15,12,6,2,13,15,4,6,4,26880,36572,42798,1400894,1254942,59955076,Mississippi,2008,1
2809700,28,173102.00,239469,556658,816659,1988520,7103480,106734,160172,296658,523693,1420191,91574,126575,248859,365094,888985,3175673,44,30,14,10,5,2,14,16,4,5,3,24671,34290,39514,1413990,1241390,55872508,Mississippi,2009,1
2809800,28,187828.00,268228,697610,1094631,3433388,19882904,107427,160883,300589,509942,1605664,92312,129164,256389,326127,814548,4717081,46,33,17,14,8,5,13,16,4,5,4,24014,33757,40395,1424157,1283495,57528868,Mississippi,2010,1
2809900,28,169033.00,232886,530150,777420,1878459,6795000,105181,158569,282881,502160,1332177,89277,124628,247487,350019,829551,3000756,43,30,14,10,5,2,14,16,4,5,3,24436,33933,38896,1448237,1286776,56330132,Mississippi,2011,1
2810000,28,184971.00,263049,655131,1000223,2661955,10849210,106894,165028,310039,584791,1752260,91001,129412,271306,394908,1037637,4229050,46,32,16,12,7,3,13,16,4,6,4,24610,34439,40646,1472567,1250140,59853800,Mississippi,2012,1
2810100,28,176866.00,246044,566485,829021,2055370,7678173,107688,165934,303948,522434,1430615,92632,128864,265266,367484,878943,3283434,46,32,15,11,5,2,14,17,4,5,3,22821,32890,38225,1546743,1245660,59124996,Mississippi,2013,1
2810200,28,179254.00,251088,584621,868660,2203918,8449157,107419,167705,300581,534845,1510003,92102,129011,250632,372403,917672,3518077,45,32,15,11,6,2,14,17,4,5,3,24123,34131,39636,1523386,1243420,60380652,Mississippi,2014,1
2810300,28,178749.00,244804,580461,856820,2128591,7929519,112693,160890,304102,538878,1484044,92385,113426,254362,375464,912837,3400538,44,30,14,10,5,2,14,16,4,5,3,25477,35353,40804,1523386,1244720,62160036,Mississippi,2015,1
2900500,29,52693.00,87342,240756,378381,1027979,3521743,18044,48988,103131,215982,750894,13534,31621,83945,132241,428024,1794352,35,29,16,13,7,2,6,13,3,6,4,10846,12750,15031,1406277,91608,21137078,Missouri,1917,17
2900600,29,51307.00,81852,208210,311581,746295,2039877,20763,50262,104840,202903,602564,13416,34211,86256,131302,368955,1250068,36,29,15,11,5,1,7,14,4,6,4,9978,12150,14111,1396523,110890,19706340,Missouri,1918,14
